STN	YYYYMMDD	FF
321	19960911	50
321	19960911	50
321	19960911	40
321	19960911	40
321	19960911	40
321	19960911	50
321	19960911	90
321	19960911	100
321	19960911	90
321	19960911	100
321	19960912	100
321	19960912	100
321	19960912	100
321	19960912	80
321	19960912	130
321	19960912	130
321	19960912	130
321	19960912	120
321	19960912	120
321	19960912	120
321	19960912	130
321	19960912	130
321	19960912	130
321	19960912	140
321	19960912	160
321	19960912	150
321	19960912	150
321	19960912	160
321	19960912	160
321	19960912	160
321	19960912	160
321	19960912	150
321	19960912	160
321	19960912	130
321	19960913	130
321	19960913	130
321	19960913	130
321	19960913	130
321	19960913	150
321	19960913	130
321	19960913	150
321	19960913	140
321	19960913	150
321	19960913	150
321	19960913	140
321	19960913	130
321	19960913	130
321	19960913	130
321	19960913	130
321	19960913	130
321	19960913	120
321	19960913	120
321	19960913	110
321	19960913	110
321	19960913	100
321	19960913	110
321	19960913	100
321	19960913	100
321	19960914	110
321	19960914	110
321	19960914	100
321	19960914	100
321	19960914	90
321	19960914	90
321	19960914	90
321	19960914	90
321	19960914	70
321	19960914	70
321	19960914	80
321	19960914	80
321	19960914	80
321	19960914	90
321	19960914	60
321	19960914	90
321	19960914	70
321	19960914	100
321	19960914	80
321	19960914	90
321	19960914	70
321	19960914	60
321	19960914	50
321	19960914	60
321	19960915	60
321	19960915	70
321	19960915	60
321	19960915	60
321	19960915	50
321	19960915	50
321	19960915	50
321	19960915	40
321	19960915	40
321	19960915	30
321	19960915	30
321	19960915	20
321	19960915	20
321	19960915	10
321	19960915	10
321	19960915	10
321	19960915	10
321	19960915	20
321	19960915	20
321	19960915	20
321	19960915	20
321	19960915	30
321	19960915	30
321	19960915	40
321	19960916	40
321	19960916	30
321	19960916	30
321	19960916	30
321	19960916	30
321	19960916	30
321	19960916	30
321	19960916	30
321	19960916	30
321	19960916	30
321	19960916	30
321	19960916	20
321	19960916	20
321	19960916	40
321	19960916	50
321	19960916	60
321	19960916	70
321	19960916	70
321	19960916	70
321	19960916	80
321	19960916	80
321	19960916	80
321	19960916	90
321	19960916	90
321	19960917	80
321	19960917	80
321	19960917	80
321	19960917	80
321	19960917	70
321	19960917	70
321	19960917	70
321	19960917	90
321	19960917	80
321	19960917	70
321	19960917	90
321	19960917	90
321	19960917	90
321	19960917	90
321	19960917	90
321	19960917	90
321	19960917	100
321	19960917	100
321	19960917	110
321	19960917	110
321	19960917	100
321	19960917	100
321	19960917	110
321	19960917	110
321	19960918	110
321	19960918	100
321	19960918	100
321	19960918	110
321	19960918	110
321	19960918	110
321	19960918	120
321	19960918	120
321	19960918	120
321	19960918	110
321	19960918	110
321	19960918	110
321	19960918	110
321	19960918	110
321	19960918	110
321	19960918	110
321	19960918	110
321	19960918	120
321	19960918	130
321	19960918	140
321	19960918	150
321	19960918	150
321	19960918	150
321	19960918	150
321	19960919	140
321	19960919	130
321	19960919	130
321	19960919	120
321	19960919	130
321	19960919	130
321	19960919	130
321	19960919	130
321	19960919	130
321	19960919	130
321	19960919	130
321	19960919	130
321	19960919	130
321	19960919	120
321	19960919	120
321	19960919	120
321	19960919	110
321	19960919	120
321	19960919	120
321	19960919	130
321	19960919	120
321	19960919	120
321	19960919	120
321	19960919	130
321	19960920	120
321	19960920	120
321	19960920	120
321	19960920	110
321	19960920	120
321	19960920	110
321	19960920	110
321	19960920	110
321	19960920	110
321	19960920	100
321	19960920	100
321	19960920	90
321	19960920	90
321	19960920	100
321	19960920	80
321	19960920	80
321	19960920	80
321	19960920	90
321	19960920	90
321	19960920	90
321	19960920	100
321	19960920	100
321	19960920	100
321	19960920	100
321	19960921	100
321	19960921	90
321	19960921	90
321	19960921	100
321	19960921	100
321	19960921	100
321	19960921	100
321	19960921	110
321	19960921	100
321	19960921	100
321	19960921	90
321	19960921	110
321	19960921	110
321	19960921	100
321	19960921	100
321	19960921	100
321	19960921	100
321	19960921	100
321	19960921	100
321	19960921	100
321	19960921	90
321	19960921	90
321	19960921	90
321	19960921	110
321	19960922	110
321	19960922	110
321	19960922	100
321	19960922	100
321	19960922	90
321	19960922	90
321	19960922	90
321	19960922	100
321	19960922	90
321	19960922	100
321	19960922	80
321	19960922	100
321	19960922	100
321	19960922	100
321	19960922	100
321	19960922	100
321	19960922	100
321	19960922	80
321	19960922	90
321	19960922	80
321	19960922	80
321	19960922	80
321	19960922	70
321	19960922	60
321	19960923	60
321	19960923	50
321	19960923	60
321	19960923	50
321	19960923	50
321	19960923	40
321	19960923	40
321	19960923	30
321	19960923	30
321	19960923	30
321	19960923	20
321	19960923	10
321	19960923	10
321	19960923	10
321	19960923	10
321	19960923	20
321	19960923	10
321	19960923	10
321	19960923	20
321	19960923	30
321	19960923	20
321	19960923	20
321	19960923	20
321	19960923	20
321	19960924	20
321	19960924	30
321	19960924	30
321	19960924	20
321	19960924	30
321	19960924	30
321	19960924	30
321	19960924	20
321	19960924	10
321	19960924	10
321	19960924	10
321	19960924	20
321	19960924	20
321	19960924	20
321	19960924	20
321	19960924	10
321	19960924	20
321	19960924	20
321	19960924	30
321	19960924	30
321	19960924	40
321	19960924	50
321	19960924	60
321	19960924	50
321	19960925	60
321	19960925	50
321	19960925	50
321	19960925	50
321	19960925	40
321	19960925	40
321	19960925	50
321	19960925	60
321	19960925	60
321	19960925	60
321	19960925	70
321	19960925	60
321	19960925	60
321	19960925	50
321	19960925	40
321	19960925	30
321	19960925	40
321	19960925	40
321	19960925	20
321	19960925	20
321	19960925	30
321	19960925	50
321	19960925	60
321	19960925	50
321	19960926	60
321	19960926	50
321	19960926	50
321	19960926	40
321	19960926	50
321	19960926	60
321	19960926	60
321	19960926	60
321	19960926	60
321	19960926	70
321	19960926	70
321	19960926	80
321	19960926	100
321	19960926	100
321	19960926	100
321	19960926	100
321	19960926	110
321	19960926	100
321	19960926	100
321	19960926	120
321	19960926	110
321	19960926	130
321	19960926	120
321	19960926	130
321	19960927	120
321	19960927	130
321	19960927	140
321	19960927	100
321	19960927	120
321	19960927	120
321	19960927	120
321	19960927	110
321	19960927	110
321	19960927	90
321	19960927	80
321	19960927	80
321	19960927	80
321	19960927	80
321	19960927	70
321	19960927	70
321	19960927	60
321	19960927	70
321	19960927	80
321	19960927	80
321	19960927	60
321	19960927	80
321	19960927	90
321	19960927	100
321	19960928	90
321	19960928	100
321	19960928	100
321	19960928	100
321	19960928	100
321	19960928	100
321	19960928	100
321	19960928	100
321	19960928	90
321	19960928	90
321	19960928	90
321	19960928	110
321	19960928	110
321	19960928	90
321	19960928	80
321	19960928	90
321	19960928	100
321	19960928	110
321	19960928	110
321	19960928	110
321	19960928	120
321	19960928	110
321	19960928	130
321	19960928	140
321	19960929	130
321	19960929	160
321	19960929	160
321	19960929	160
321	19960929	160
321	19960929	150
321	19960929	160
321	19960929	160
321	19960929	140
321	19960929	140
321	19960929	130
321	19960929	140
321	19960929	150
321	19960929	150
321	19960929	170
321	19960929	160
321	19960929	160
321	19960929	150
321	19960929	150
321	19960929	150
321	19960929	150
321	19960929	140
321	19960929	140
321	19960929	130
321	19960930	110
321	19960930	100
321	19960930	100
321	19960930	90
321	19960930	90
321	19960930	90
321	19960930	80
321	19960930	80
321	19960930	70
321	19960930	60
321	19960930	60
321	19960930	50
321	19960930	40
321	19960930	40
321	19960930	40
321	19960930	40
321	19960930	70
321	19960930	50
321	19960930	40
321	19960930	70
321	19960930	60
321	19960930	50
321	19960930	60
321	19960930	40
321	19961001	30
321	19961001	20
321	19961001	20
321	19961001	30
321	19961001	30
321	19961001	40
321	19961001	30
321	19961001	60
321	19961001	60
321	19961001	60
321	19961001	60
321	19961001	60
321	19961001	70
321	19961001	80
321	19961001	70
321	19961001	70
321	19961001	60
321	19961001	40
321	19961001	40
321	19961001	30
321	19961001	20
321	19961001	90
321	19961001	50
321	19961001	10
321	19961002	40
321	19961002	30
321	19961002	30
321	19961002	50
321	19961002	50
321	19961002	70
321	19961002	10
321	19961002	10
321	19961002	10
321	19961002	20
321	19961002	10
321	19961002	10
321	19961002	10
321	19961002	10
321	19961002	20
321	19961002	20
321	19961002	20
321	19961002	30
321	19961002	30
321	19961002	20
321	19961002	20
321	19961002	30
321	19961002	40
321	19961002	30
321	19961003	60
321	19961003	70
321	19961003	70
321	19961003	80
321	19961003	80
321	19961003	70
321	19961003	80
321	19961003	90
321	19961003	90
321	19961003	110
321	19961003	120
321	19961003	140
321	19961003	140
321	19961003	140
321	19961003	160
321	19961003	160
321	19961003	140
321	19961003	160
321	19961003	160
321	19961003	150
321	19961003	150
321	19961003	140
321	19961003	120
321	19961003	110
321	19961004	110
321	19961004	100
321	19961004	90
321	19961004	100
321	19961004	100
321	19961004	100
321	19961004	100
321	19961004	100
321	19961004	110
321	19961004	100
321	19961004	110
321	19961004	110
321	19961004	120
321	19961004	120
321	19961004	110
321	19961004	100
321	19961004	100
321	19961004	120
321	19961004	120
321	19961004	90
321	19961004	110
321	19961004	100
321	19961004	90
321	19961004	90
321	19961005	80
321	19961005	80
321	19961005	80
321	19961005	80
321	19961005	60
321	19961005	70
321	19961005	80
321	19961005	60
321	19961005	80
321	19961005	90
321	19961005	100
321	19961005	100
321	19961005	90
321	19961005	60
321	19961005	110
321	19961005	110
321	19961005	110
321	19961005	110
321	19961005	100
321	19961005	100
321	19961005	80
321	19961005	90
321	19961005	90
321	19961005	50
321	19961006	70
321	19961006	70
321	19961006	60
321	19961006	60
321	19961006	40
321	19961006	40
321	19961006	40
321	19961006	30
321	19961006	40
321	19961006	40
321	19961006	40
321	19961006	50
321	19961006	60
321	19961006	60
321	19961006	60
321	19961006	70
321	19961006	60
321	19961006	50
321	19961006	50
321	19961006	60
321	19961006	70
321	19961006	70
321	19961006	80
321	19961006	80
321	19961007	70
321	19961007	80
321	19961007	70
321	19961007	70
321	19961007	70
321	19961007	80
321	19961007	70
321	19961007	80
321	19961007	80
321	19961007	80
321	19961007	80
321	19961007	70
321	19961007	70
321	19961007	60
321	19961007	50
321	19961007	50
321	19961007	40
321	19961007	40
321	19961007	40
321	19961007	40
321	19961007	40
321	19961007	40
321	19961007	50
321	19961007	50
321	19961008	50
321	19961008	50
321	19961008	60
321	19961008	60
321	19961008	50
321	19961008	40
321	19961008	40
321	19961008	40
321	19961008	20
321	19961008	20
321	19961008	20
321	19961008	20
321	19961008	20
321	19961008	30
321	19961008	30
321	19961008	30
321	19961008	30
321	19961008	30
321	19961008	30
321	19961008	10
321	19961008	10
321	19961008	10
321	19961008	20
321	19961008	20
321	19961009	30
321	19961009	30
321	19961009	30
321	19961009	30
321	19961009	20
321	19961009	20
321	19961009	0
321	19961009	10
321	19961009	10
321	19961009	10
321	19961009	20
321	19961009	30
321	19961009	30
321	19961009	30
321	19961009	20
321	19961009	20
321	19961009	70
321	19961009	100
321	19961009	90
321	19961009	90
321	19961009	70
321	19961009	70
321	19961009	70
321	19961009	60
321	19961010	50
321	19961010	50
321	19961010	70
321	19961010	80
321	19961010	70
321	19961010	70
321	19961010	60
321	19961010	60
321	19961010	60
321	19961010	50
321	19961010	60
321	19961010	50
321	19961010	40
321	19961010	40
321	19961010	40
321	19961010	40
321	19961010	40
321	19961010	30
321	19961010	30
321	19961010	30
321	19961010	20
321	19961010	20
321	19961010	10
321	19961010	10
321	19961011	0
321	19961011	0
321	19961011	20
321	19961011	20
321	19961011	20
321	19961011	40
321	19961011	50
321	19961011	50
321	19961011	40
321	19961011	50
321	19961011	60
321	19961011	70
321	19961011	70
321	19961011	70
321	19961011	70
321	19961011	70
321	19961011	80
321	19961011	80
321	19961011	80
321	19961011	90
321	19961011	90
321	19961011	90
321	19961011	80
321	19961011	90
321	19961012	90
321	19961012	90
321	19961012	80
321	19961012	80
321	19961012	80
321	19961012	80
321	19961012	80
321	19961012	80
321	19961012	90
321	19961012	90
321	19961012	80
321	19961012	90
321	19961012	80
321	19961012	80
321	19961012	100
321	19961012	90
321	19961012	80
321	19961012	90
321	19961012	100
321	19961012	110
321	19961012	100
321	19961012	70
321	19961012	70
321	19961012	70
321	19961013	70
321	19961013	70
321	19961013	70
321	19961013	70
321	19961013	80
321	19961013	80
321	19961013	80
321	19961013	80
321	19961013	70
321	19961013	80
321	19961013	70
321	19961013	80
321	19961013	60
321	19961013	70
321	19961013	90
321	19961013	80
321	19961013	80
321	19961013	90
321	19961013	90
321	19961013	80
321	19961013	80
321	19961013	80
321	19961013	90
321	19961013	90
321	19961014	90
321	19961014	90
321	19961014	100
321	19961014	100
321	19961014	100
321	19961014	90
321	19961014	90
321	19961014	80
321	19961014	70
321	19961014	70
321	19961014	70
321	19961014	70
321	19961014	70
321	19961014	70
321	19961014	50
321	19961014	60
321	19961014	70
321	19961014	70
321	19961014	80
321	19961014	70
321	19961014	80
321	19961014	80
321	19961014	80
321	19961014	80
321	19961015	70
321	19961015	80
321	19961015	100
321	19961015	80
321	19961015	90
321	19961015	90
321	19961015	80
321	19961015	80
321	19961015	80
321	19961015	80
321	19961015	80
321	19961015	80
321	19961015	60
321	19961015	90
321	19961015	90
321	19961015	100
321	19961015	90
321	19961015	100
321	19961015	90
321	19961015	80
321	19961015	80
321	19961015	70
321	19961015	60
321	19961015	70
321	19961016	70
321	19961016	70
321	19961016	60
321	19961016	80
321	19961016	50
321	19961016	70
321	19961016	60
321	19961016	60
321	19961016	70
321	19961016	80
321	19961016	70
321	19961016	70
321	19961016	80
321	19961016	60
321	19961016	60
321	19961016	70
321	19961016	70
321	19961016	80
321	19961016	70
321	19961016	70
321	19961016	70
321	19961016	60
321	19961016	60
321	19961016	50
321	19961017	50
321	19961017	40
321	19961017	50
321	19961017	50
321	19961017	40
321	19961017	50
321	19961017	40
321	19961017	50
321	19961017	40
321	19961017	30
321	19961017	20
321	19961017	40
321	19961017	40
321	19961017	40
321	19961017	50
321	19961017	40
321	19961017	40
321	19961017	50
321	19961017	50
321	19961017	50
321	19961017	50
321	19961017	50
321	19961017	60
321	19961017	60
321	19961018	70
321	19961018	70
